"State","Chamber","District","Name","Twitter","Party","office.firstElect","office.lastElect","committee.count","mov02","ethnicity","male","year_first_elected","seniority","leadership","professional","election18","legprofscore","term_limit","term_length","has_term_limits","last_term","staff","legprofscore_sd","staff_sd","committee.count_sd","seniority_sd","mov02_sd"
"CA","House/Assembly","22","Kevin Mullin","kevinmullin","Democratic","11/06/2012","11/06/2018",8,53.5,"white",1,2012,7,1,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.468948851989066,-0.15392147783659,0.145530271430683
"CA","House/Assembly","23","Jim Patterson","jimpatterson559","Republican","11/06/2012","11/06/2018",9,18.9,"white",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.717958136815686,-0.15392147783659,-0.805561595124174
"CA","House/Assembly","24","Marc Berman","marc_berman","Democratic","11/08/2016","11/06/2018",13,53.2,"white",1,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.71399527612216,-0.694259991533765,0.137283810159977
"CA","House/Assembly","25","Kansen Chu","kansenchu","Democratic","11/04/2014","11/06/2018",11,48.5,"asian",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.21597670646892,-0.424090734685178,0.00808925025223572
"CA","House/Assembly","26","Devon J. Mathis","ad26mathis","Republican","11/04/2014","11/06/2018",11,15.8,"white",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.21597670646892,-0.424090734685178,-0.890775028254811
"CA","House/Assembly","27","Ash Kalra","ash_kalra","Democratic","11/08/2016","11/06/2018",13,52.6,"asian",1,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.71399527612216,-0.694259991533765,0.120790887618563
"CA","House/Assembly","28","Evan Low","asmevanlow","Democratic","11/04/2014","11/06/2018",14,42.4,"white",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.96300456094878,-0.424090734685178,-0.15958879558547
"CA","House/Assembly","29","Mark Stone","asmmarkstone","Democratic","11/06/2012","11/06/2018",17,43.7,"white",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,2.71003241542864,-0.15392147783659,-0.123854130079074
"CA","House/Assembly","3","James Gallagher","j_gallagherad3","Republican","11/04/2014","11/06/2018",11,20.3,"white",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.21597670646892,-0.424090734685178,-0.767078109194208
"CA","House/Assembly","30","Anna Caballero","asmcaballero","Democratic","11/06/2018","11/06/2018",12,36.5,"hispanic",0,2018,1,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.46498599129554,-0.964429248382352,-0.321769200576038
"CA","House/Assembly","31","Joaquin Arambula","drarambulaad31","Democratic","04/05/2016","11/06/2018",9,29.7,"hispanic",1,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.717958136815686,-0.694259991533765,-0.508688989378727
"CA","House/Assembly","32","Rudy Salas Jr.","rudysalasjr","Democratic","11/06/2012","11/06/2018",12,13.3,"hispanic",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.46498599129554,-0.15392147783659,-0.959495538844035
"CA","House/Assembly","33","Jay Obernolte","jayobernolte","Republican","11/04/2014","11/06/2018",19,20.5,"white",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,3.20805098508188,-0.424090734685178,-0.761580468347071
"CA","House/Assembly","34","Vince Fong","vfong","Republican","11/08/2016","11/06/2018",12,41.2,"asian",1,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.46498599129554,-0.694259991533765,-0.192574640668298
"CA","House/Assembly","35","Jordan Cunningham","cunning_jordan","Republican","11/08/2016","11/06/2018",12,11.9,"white",1,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.46498599129554,-0.694259991533765,-0.997979024774
"CA","House/Assembly","36","Tom Lackey","tomlackey36","Republican","11/04/2014","11/06/2018",16,4.1,"white",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,2.46102313060202,-0.424090734685178,-1.21238701781238
"CA","House/Assembly","37","S. Monique Limon","asmmoniquelimon","Democratic","11/08/2016","11/06/2018",20,60.9,"white",0,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,3.4570602699085,-0.694259991533765,0.348942982774786
"CA","House/Assembly","38","Dante Acosta","danteacostascv","Republican",NA,NA,NA,2.9,"white",1,NA,NA,NA,"Most Professional","Safe election",0.62599999,12,2,1,NA,2101,2.36002938716584,1.11023953895281,NA,NA,-1.24537286289521
"CA","House/Assembly","39","Vacant","","",NA,NA,NA,55.3,"white",1,NA,NA,NA,"Most Professional","Safe election",0.62599999,12,2,1,NA,2101,2.36002938716584,1.11023953895281,NA,NA,0.195009039054924
"CA","House/Assembly","4","Cecilia M. Aguiar-Curry","asmaguiarcurry","Democratic","11/08/2016","11/06/2018",16,50.4,"hispanic",0,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,2.46102313060202,-0.694259991533765,0.0603168383000458
"CA","House/Assembly","40","Marc Steinorth","marcsteinorth","Republican",NA,NA,NA,19.1,"white",1,NA,NA,NA,"Most Professional","Safe election",0.62599999,12,2,1,NA,2101,2.36002938716584,1.11023953895281,NA,NA,-0.800063954277036
"CA","House/Assembly","41","Chris R. Holden","chrisholdennews","Democratic","11/06/2012","11/06/2018",11,28.4,"white",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.21597670646892,-0.15392147783659,-0.544423654885124
"CA","House/Assembly","42","Chad Mayes","chadmayesca","Republican","11/04/2014","11/06/2018",12,10.6,"white",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.46498599129554,-0.424090734685178,-1.0337136902804
"CA","House/Assembly","43","Laura Friedman","laurafriedman43","Democratic","11/08/2016","11/06/2018",20,100,"white",0,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,3.4570602699085,-0.694259991533765,1.42373176839025
"CA","House/Assembly","44","Jacqui Irwin","asm_irwin","Democratic","11/04/2014","11/06/2018",14,17.8,"white",0,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.96300456094878,-0.424090734685178,-0.835798619783432
"CA","House/Assembly","45","Vacant","","",NA,NA,NA,40.5,"white",1,NA,NA,NA,"Most Professional","Safe election",0.62599999,12,2,1,NA,2101,2.36002938716584,1.11023953895281,NA,NA,-0.21181638363328
"CA","House/Assembly","46","Adrin Nazarian","asm_nazarian","Democratic","11/06/2012","11/06/2018",12,58.5,"white",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.46498599129554,-0.15392147783659,0.282971292609131
"CA","House/Assembly","47","Eloise Reyes","asmreyes47","Democratic","11/08/2016","11/06/2018",25,100,"hispanic",0,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,4.7021066940416,-0.694259991533765,1.42373176839025
"CA","House/Assembly","48","Blanca E. Rubio","asmblancarubio","Democratic","11/08/2016","11/06/2018",13,100,"hispanic",0,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.71399527612216,-0.694259991533765,1.42373176839025
"CA","House/Assembly","49","Ed Chau","asmedchau","Democratic","11/06/2012","11/06/2018",7,42.4,"asian",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.219939567162447,-0.15392147783659,-0.15958879558547
"CA","House/Assembly","5","Frank Bigelow","frankbigelowca","Republican","11/06/2012","11/06/2018",8,19.8,"white",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.468948851989066,-0.15392147783659,-0.780822211312053
"CA","House/Assembly","50","Richard Bloom","asmrichardbloom","Democratic","11/06/2012","11/06/2018",19,100,"white",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,3.20805098508188,-0.15392147783659,1.42373176839025
"CA","House/Assembly","51","Vacant","","",NA,NA,NA,73.3,"white",1,NA,NA,NA,"Most Professional","Safe election",0.62599999,12,2,1,NA,2101,2.36002938716584,1.11023953895281,NA,NA,0.689796715297336
"CA","House/Assembly","52","Freddie Rodriguez","asmrodriguez52","Democratic","09/24/2013","11/06/2018",11,37.2,"hispanic",1,2013,6,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.21597670646892,-0.289006106260884,-0.302527457611056
"CA","House/Assembly","53","Miguel Santiago","santiagoad53","Democratic","11/04/2014","11/06/2018",9,42.8,"hispanic",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.717958136815686,-0.424090734685178,-0.148593513891195
"CA","House/Assembly","54","Sebastian Ridley-Thomas","sebastianmrt","Democratic",NA,NA,NA,24.7,"white",1,NA,NA,NA,"Most Professional","Safe election",0.62599999,12,2,1,NA,2101,2.36002938716584,1.11023953895281,NA,NA,-0.646130010557175
"CA","House/Assembly","55","Phillip Chen","phillipchenca","Republican","11/08/2016","11/06/2018",12,9.8,"asian",1,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.46498599129554,-0.694259991533765,-1.05570425366895
"CA","House/Assembly","56","Eduardo Garcia","asmegarciaad56","Democratic","11/04/2014","11/06/2018",15,29.5,"hispanic",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,2.2120138457754,-0.424090734685178,-0.514186630225865
"CA","House/Assembly","57","Ian C. Calderon","ianad57","Democratic","11/06/2012","11/06/2018",7,29.8,"hispanic",1,2012,7,1,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.219939567162447,-0.15392147783659,-0.505940168955158
"CA","House/Assembly","58","Cristina Garcia","asmgarcia","Democratic","11/06/2012","11/06/2018",10,40.8,"hispanic",0,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.966967421642305,-0.15392147783659,-0.203569922362574
"CA","House/Assembly","59","Reginald B. Jones-Sawyer Sr.","jonessawyer59","Democratic","11/06/2012","11/06/2018",10,33.8,"white",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.966967421642305,-0.15392147783659,-0.3959873520124
"CA","House/Assembly","6","Kevin Kiley","kevinkileyca","Republican","11/08/2016","11/06/2018",6,16,"white",1,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,-0.0290697176641724,-0.694259991533765,-0.885277387407673
"CA","House/Assembly","60","Sabrina Cervantes","asmcervantes","Democratic","11/08/2016","11/06/2018",17,8.1,"hispanic",0,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,2.71003241542864,-0.694259991533765,-1.10243420086962
"CA","House/Assembly","61","Jose Medina","asmjosemedina","Democratic","11/06/2012","11/06/2018",14,35.5,"hispanic",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.96300456094878,-0.15392147783659,-0.349257404811728
"CA","House/Assembly","62","Autumn R. Burke","asmautumnburke","Democratic","11/04/2014","11/06/2018",18,65.8,"white",0,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,2.95904170025526,-0.424090734685178,0.483635183529664
"CA","House/Assembly","63","Anthony Rendon","rendon63rd","Democratic","11/06/2012","11/06/2018",1,8.5,"hispanic",1,2012,7,1,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,-1.27411614179727,-0.15392147783659,-1.09143891917534
"CA","House/Assembly","64","Mike A. Gipson","asmmikegipson","Democratic","11/04/2014","11/06/2018",15,69.4,"white",1,2014,5,1,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,2.2120138457754,-0.424090734685178,0.582592718778147
"CA","House/Assembly","65","Sharon Quirk-Silva","quirksilva65th","Democratic","11/08/2016","11/06/2018",13,14.3,"white",0,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.71399527612216,-0.694259991533765,-0.932007334608346
"CA","House/Assembly","66","Al Muratsuchi","amuratsuchi","Democratic","11/08/2016","11/06/2018",7,20.9,"white",1,2016,3,1,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.219939567162447,-0.694259991533765,-0.750585186652795
"CA","House/Assembly","67","Melissa A. Melendez","asmmelendez","Republican","11/06/2012","11/06/2018",13,21.8,"hispanic",0,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.71399527612216,-0.15392147783659,-0.725845802840674
"CA","House/Assembly","68","Steven S. Choi","irvinespeaker","Republican","11/08/2016","11/06/2018",12,6.3,"asian",1,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.46498599129554,-0.694259991533765,-1.15191296849386
"CA","House/Assembly","69","Tom Daly","","Democratic","11/06/2012","11/06/2018",6,50.4,"white",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,-0.0290697176641724,-0.15392147783659,0.0603168383000458
"CA","House/Assembly","7","Kevin McCarty","asmkevinmccarty","Democratic","11/04/2014","11/06/2018",18,42.6,"white",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,2.95904170025526,-0.424090734685178,-0.154091154738332
"CA","House/Assembly","70","Patrick ODonnell","asmpatodonnell","Democratic","11/04/2014","11/06/2018",11,45.7,"white",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.21597670646892,-0.424090734685178,-0.0688777216076948
"CA","House/Assembly","71","Randy Voepel","randyvoepel","Republican","11/08/2016","11/06/2018",8,21.3,"white",1,2016,3,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.468948851989066,-0.694259991533765,-0.739589904958519
"CA","House/Assembly","72","Travis Allen","jointravisallen","Republican",NA,NA,NA,3.2,"white",1,NA,NA,NA,"Most Professional","Safe election",0.62599999,12,2,1,NA,2101,2.36002938716584,1.11023953895281,NA,NA,-1.2371264016245
"CA","House/Assembly","73","William P. Brough","billbroughca","Republican","11/04/2014","11/06/2018",12,12.5,"white",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.46498599129554,-0.424090734685178,-0.981486102232587
"CA","House/Assembly","74","Matthew Harper","asmharper","Republican",NA,NA,NA,5.4,"white",1,NA,NA,NA,"Most Professional","Safe election",0.62599999,12,2,1,NA,2101,2.36002938716584,1.11023953895281,NA,NA,-1.17665235230598
"CA","House/Assembly","75","Marie Waldron","mariewaldron75","Republican","11/06/2012","11/06/2018",11,12.7,"white",0,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.21597670646892,-0.15392147783659,-0.975988461385449
"CA","House/Assembly","76","Rocky J. Chávez","asmrocky","Republican",NA,NA,NA,9.1,"white",1,NA,NA,NA,"Most Professional","Safe election",0.62599999,12,2,1,NA,2101,2.36002938716584,1.11023953895281,NA,NA,-1.07494599663393
"CA","House/Assembly","77","Brian Maienschein","bmaienschein","Republican","11/06/2012","11/06/2018",11,0.3,"white",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.21597670646892,-0.15392147783659,-1.316842193908
"CA","House/Assembly","78","Todd Gloria","asmtoddgloria","Democratic","11/08/2016","11/06/2018",16,42.2,"hispanic",1,2016,3,1,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,2.46102313060202,-0.694259991533765,-0.165086436432608
"CA","House/Assembly","79","Shirley N. Weber","asmshirleyweber","Democratic","11/06/2012","11/06/2018",18,33.5,"white",0,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,2.95904170025526,-0.15392147783659,-0.404233813283107
"CA","House/Assembly","8","Ken Cooley","kencooley","Democratic","11/06/2012","11/06/2018",7,11.5,"white",1,2012,7,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,0.219939567162447,-0.15392147783659,-1.00897430646828
"CA","House/Assembly","80","Lorena S. Gonzalez Fletcher","lorenaad80","Democratic","05/2013","11/06/2018",14,50,"hispanic",0,2013,6,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,1.96300456094878,-0.289006106260884,0.04932155660577
"CA","House/Assembly","9","Jim Cooper","asmjimcooper","Democratic","11/04/2014","11/06/2018",15,36.5,"white",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,2,1,0,2101,2.36002938716584,1.11023953895281,2.2120138457754,-0.424090734685178,-0.321769200576038
"CA","Senate","1","Ted Gaines","tedgaines","Republican",NA,NA,NA,28,"white",1,NA,NA,NA,"Most Professional","Safe election",0.62599999,12,4,1,NA,2101,2.36002938716584,1.11023953895281,NA,NA,-0.555418936579399
"CA","Senate","10","Bob Wieckowski","bobwieckowskica","Democratic","11/04/2014","11/06/2018",9,51.2,"white",1,2014,5,0,"Most Professional","Safe election",0.62599999,12,4,1,0,2101,2.36002938716584,1.11023953895281,0.717958136815686,-0.424090734685178,0.0823074016885975
"CA","Senate","11","Scott Wiener","scott_wiener","Democratic","11/08/2016","11/08/2016",12,100,"white",1,2016,3,0,"Most Professional","Safe election",0.62599999,12,4,1,0,2101,2.36002938716584,1.11023953895281,1.46498599129554,-0.694259991533765,1.42373176839025
