"tweet_id","top_topic","clean_text_cnn","user_id","user_name"
"1016879191491530752","Education","dlavine rdhesselbrock ponchonevarez nor is it addressed win district boundaries when charter schools by law exclude kids wdisciplinary issues leaving public schools whigher percentage of most challenging kids","737131740","ginaforaustin"
"1016975967053631488","Law and Crime","rt diegobernaltx in my school we have metal detectors clear backpacks armed guards all of the above what we do nt have is funding fo …","737131740","ginaforaustin"
"1017074521067737088","No policy issue","fellow eastend native teresa morales is appointed by sylvesterturner city council to the metrohouston board family friends senatorsylvia cindy8000 brockee join in terry is a proud austinmustangs yolanda navarro black would be proud great to have ccnlikes here __link__","113173142","repalvarado145"
"1017074521067737088","No policy issue","fellow eastend native teresa morales is appointed by sylvesterturner city council to the metrohouston board family friends senatorsylvia cindy8000 brockee join in terry is a proud austinmustangs yolanda navarro black would be proud great to have ccnlikes here __link__","113173142","repalvarado145"
"1017126716127498240","Immigration","what does dhsgov advisory cmt say about family detention … detention or the separation of families for purposes of immigration enforcement or management or detention is never in the best interest of children ” __link__","40557819","senatorsylvia"
"1017126716127498240","Immigration","what does dhsgov advisory cmt say about family detention … detention or the separation of families for purposes of immigration enforcement or management or detention is never in the best interest of children ” __link__","40557819","senatorsylvia"
"1016889526831206400","No policy issue","from north to east visited a few civic clubs tonight great discussion about many neighborhood issues key policy __link__","113173142","repalvarado145"
"1016889526831206400","No policy issue","from north to east visited a few civic clubs tonight great discussion about many neighborhood issues key policy __link__","113173142","repalvarado145"
"1017076463164588032","No policy issue","are you on instagram follow teamvictoria at victoria4texas txlege dallasdemocrats __link__","3272287644","victoria4texas"
"1017164373222191104","Economy","at the capitol today for a legislative budget board meeting to receive a briefing from comptroller hegar on the financial condition of the state __link__","516776026","replongoria"
"1016873493781102592","Law and Crime","rt cesarjblanco marchforourlives roadtochange __link__","850011900113018880","lina4texas"
"1017155528156475392","Gov. Operations","rt cynthianixon why do nt pundits who are so obsessed with ocasio2018 supporting democratic socialism ask corporatebacked politicians w …","438529528","genefortexas"
"1016881043285200896","No policy issue","rt meaningfulchg the city encourages residents not to give money to panhandlers who may or may not be homeless and some of whom may be …","771856099","repmaryann"
"1016835269000122368","Civil Rights","txblackdemocrat and of the __num__ republicans in control of the txlege house all but __num__ are white men thanks to the democrats of the __num__ house members all but __num__ are white men","112899475","donnahowardtx"
"1017121618332737536","Gov. Operations","rt roberttgarrett donna howard a house member from austin is a senior democrat on the budgetwriting appropriations panel shf is state …","112899475","donnahowardtx"
"1016872655272759296","Civil Rights","rt robshearer this editorial cartoon from ben sargent at the statesman more than __num__ years ago feels every bit as relevant today txed …","112899475","donnahowardtx"
"1017134899512463360","No policy issue","tceq public meeting on an air quality permit for a mixed batch plant located at __num__ jensen road come out and voice your concerns monday july __num__ at 7pm at sherman elementary tceq mixedbatchplant environmentalracism houston sd13 hounews environmentaljustice __link__","47364219","borrislmiles"
"1017086270927986688","Law and Crime","dems al franken should resign based on allegations that he harassed women gop we stand with jim jordan despite allegations that he ignored the rampant and continuous sexual abuse of children 🤷 ‍ ♂ ️ __link__","438529528","genefortexas"
"1017124360656695296","Labor","rt betoorourke at a time when unions are under attack lets not forget that they are the backbone of our workforce critical to bringing …","175847438","moodyforelpaso"
"1017082002590355456","Agriculture","you could nt pick a worse time for agriculture to be in a trade dispute said hall the texas farm bureau spokesperson pointing to a __num__ percent decline in agricultural income since __year__ rgv txlege __link__","618306293","terrycanales40"
"1017074003272445952","No policy issue","rt knightengale rafaelanchia asks is south dallas a black neighborhood in the future ” mike hoque responds do we want to be segrega …","17025489","rafaelanchia"
"1017126066245324800","Labor","dallas offers nokia __num__ million to move headquarters __num__ miles from las colinas jobs from plano __link__","3272287644","victoria4texas"
"1017122434724519936","Intl. Affairs","in past administrations nato summits were used as an opportunity to maintain our longstanding transatlantic alliances ensure those relationships stay strong going forward instead trump attacked our allies and further weakened our standing in the world natosummit2018","427002522","cesarjblanco"
"1016884146365452288","No policy issue","rt keranews dallas identity as a commuter city is being challenged as people gravitate to the urban core on kerathink walkabledfw …","17025489","rafaelanchia"
"1016856507097509888","Gov. Operations","rt brennancenter partisan gerrymandering gives a decisive advantage to one party over another the brennan center has practical reforms t …","17025489","rafaelanchia"
"1017068187945394176","Gov. Operations","congratulations to ttuhscep president richard lange for appointment as panel chair for the usfda circulatory systems devices panel txlege","427002522","cesarjblanco"
